	model	lang	pairid	expected	unexpected	diff	acc
2157	yoda model	sae	346	3.216668891906738	2.683765721321106	0.532903170585632	False
2158	yoda model	sae	348	2.956913781166077	3.1576862573623656	-0.2007724761962888	True
2159	yoda model	sae	350	2.956913781166077	3.1576862573623656	-0.2007724761962888	True
2160	yoda model	sae	352	3.557346534729004	3.110546016693115	0.44680051803588894	False
2161	yoda model	sae	354	3.124567711353302	3.7220380306243896	-0.5974703192710877	True
2162	yoda model	sae	356	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2163	yoda model	sae	358	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2164	yoda model	sae	360	3.410535454750061	3.5738928079605103	-0.1633573532104493	True
2165	yoda model	sae	362	3.410535454750061	3.5738928079605103	-0.1633573532104493	True
2166	yoda model	sae	364	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2167	yoda model	sae	366	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2168	yoda model	sae	368	2.972674822807312	3.1576862573623656	-0.18501143455505353	True
2169	yoda model	sae	370	2.972674822807312	3.1576862573623656	-0.18501143455505353	True
2170	yoda model	sae	372	3.7366867065429688	3.6116560220718386	0.1250306844711302	False
2171	yoda model	sae	374	3.647535037994385	3.5842200756072997	0.06331496238708523	False
2172	yoda model	sae	376	3.1048585414886474	4.031453418731689	-0.9265948772430419	True
2173	yoda model	sae	378	3.7366867065429688	3.971675729751587	-0.23498902320861825	True
2174	yoda model	sae	380	3.1048585414886474	3.971675729751587	-0.8668171882629396	True
2175	yoda model	sae	382	3.5738928079605103	4.031453418731689	-0.45756061077117893	True
2176	yoda model	sae	384	3.647535037994385	3.971675729751587	-0.32414069175720206	True
2177	yoda model	sae	386	3.5738928079605103	3.971675729751587	-0.39778292179107666	True
2178	yoda model	sae	388	3.1048585414886474	4.042152023315429	-0.937293481826782	True
2179	yoda model	sae	390	3.7366867065429688	3.9825576305389405	-0.24587092399597177	True
2180	yoda model	sae	392	3.1048585414886474	3.9825576305389405	-0.8776990890502931	True
2181	yoda model	sae	394	3.598350262641907	4.042152023315429	-0.4438017606735225	True
2182	yoda model	sae	396	3.647535037994385	3.9825576305389405	-0.3350225925445556	True
2183	yoda model	sae	398	3.598350262641907	3.9825576305389405	-0.3842073678970337	True
2184	yoda model	sae	400	3.8021119117736815	3.643236684799194	0.1588752269744873	False
2185	yoda model	sae	402	3.645783853530884	3.6386789083480835	0.007104945182800471	False
2186	yoda model	sae	404	3.1048585414886474	4.032465505599975	-0.927606964111328	True
2187	yoda model	sae	406	3.8021119117736815	4.055524682998657	-0.2534127712249754	True
2188	yoda model	sae	408	3.1048585414886474	4.055524682998657	-0.9506661415100095	True
2189	yoda model	sae	410	3.5738928079605103	4.032465505599975	-0.45857269763946507	True
2190	yoda model	sae	412	3.645783853530884	4.055524682998657	-0.4097408294677729	True
2191	yoda model	sae	414	3.5738928079605103	4.055524682998657	-0.48163187503814653	True
2192	yoda model	sae	416	3.1048585414886474	4.061782503128052	-0.9569239616394047	True
2193	yoda model	sae	418	3.8021119117736815	4.070512056350708	-0.26840014457702654	True
2194	yoda model	sae	420	3.1048585414886474	4.070512056350708	-0.9656535148620606	True
2195	yoda model	sae	422	3.598350262641907	4.061782503128052	-0.4634322404861453	True
2196	yoda model	sae	424	3.645783853530884	4.070512056350708	-0.42472820281982404	True
2197	yoda model	sae	426	3.598350262641907	4.070512056350708	-0.4721617937088012	True
2198	yoda model	sae	428	3.7541351318359375	3.6195740699768066	0.13456106185913086	False
2199	yoda model	sae	430	3.5888290405273438	3.618782305717468	-0.029953265190124423	True
2200	yoda model	sae	432	3.1048585414886474	4.0057108163833615	-0.9008522748947141	True
2201	yoda model	sae	434	3.7541351318359375	4.006558465957641	-0.2524233341217039	True
2202	yoda model	sae	436	3.1048585414886474	4.006558465957641	-0.901699924468994	True
2203	yoda model	sae	438	3.5738928079605103	4.0057108163833615	-0.4318180084228511	True
2204	yoda model	sae	440	3.5888290405273438	4.006558465957641	-0.4177294254302977	True
2205	yoda model	sae	442	3.5738928079605103	4.006558465957641	-0.4326656579971311	True
2206	yoda model	sae	444	3.1048585414886474	4.038567471504211	-0.9337089300155639	True
2207	yoda model	sae	446	3.7541351318359375	4.0161834239959715	-0.262048292160034	True
2208	yoda model	sae	448	3.1048585414886474	4.0161834239959715	-0.9113248825073241	True
2209	yoda model	sae	450	3.598350262641907	4.038567471504211	-0.4402172088623044	True
2210	yoda model	sae	452	3.5888290405273438	4.0161834239959715	-0.42735438346862775	True
2211	yoda model	sae	454	3.598350262641907	4.0161834239959715	-0.4178331613540647	True
2212	yoda model	sae	456	3.537568950653076	3.088948392868042	0.4486205577850342	False
2213	yoda model	sae	458	3.0735047459602356	3.6607511043548584	-0.5872463583946228	True
2214	yoda model	sae	460	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2215	yoda model	sae	462	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2216	yoda model	sae	464	3.397108030319214	3.5738928079605103	-0.1767847776412963	True
2217	yoda model	sae	466	3.397108030319214	3.5738928079605103	-0.1767847776412963	True
2218	yoda model	sae	468	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2219	yoda model	sae	470	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2220	yoda model	sae	472	3.397108030319214	3.598350262641907	-0.20124223232269278	True
2221	yoda model	sae	474	3.397108030319214	3.598350262641907	-0.20124223232269278	True
2222	yoda model	sae	476	3.557346534729004	3.110546016693115	0.44680051803588894	False
2223	yoda model	sae	478	3.124567711353302	3.7220380306243896	-0.5974703192710877	True
2224	yoda model	sae	480	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2225	yoda model	sae	482	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2226	yoda model	sae	484	3.410535454750061	3.5738928079605103	-0.1633573532104493	True
2227	yoda model	sae	486	3.410535454750061	3.5738928079605103	-0.1633573532104493	True
2228	yoda model	sae	488	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2229	yoda model	sae	490	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2230	yoda model	sae	492	3.410535454750061	3.598350262641907	-0.1878148078918458	True
2231	yoda model	sae	494	3.410535454750061	3.598350262641907	-0.1878148078918458	True
2232	yoda model	sae	496	3.7521783828735353	3.6257787942886353	0.12639958858490008	False
2233	yoda model	sae	498	3.684183692932129	3.5829312086105345	0.1012524843215945	False
2234	yoda model	sae	500	2.683765721321106	3.5947679758071898	-0.9110022544860836	True
2235	yoda model	sae	502	3.7521783828735353	3.659381151199341	0.09279723167419451	False
2236	yoda model	sae	504	2.683765721321106	3.659381151199341	-0.9756154298782347	True
2237	yoda model	sae	506	3.2056403398513793	3.5947679758071898	-0.38912763595581046	True
2238	yoda model	sae	508	3.684183692932129	3.659381151199341	0.024802541732788175	False
2239	yoda model	sae	510	3.2056403398513793	3.659381151199341	-0.4537408113479615	True
2240	yoda model	sae	512	2.683765721321106	3.594988751411438	-0.9112230300903317	True
2241	yoda model	sae	514	3.7521783828735353	3.6391232013702393	0.11305518150329608	False
2242	yoda model	sae	516	2.683765721321106	3.6391232013702393	-0.9553574800491331	True
2243	yoda model	sae	518	3.189828610420227	3.594988751411438	-0.40516014099121067	True
2244	yoda model	sae	520	3.684183692932129	3.6391232013702393	0.04506049156188974	False
2245	yoda model	sae	522	3.189828610420227	3.6391232013702393	-0.4492945909500121	True
2246	yoda model	sae	524	3.7951066970825194	3.6226710796356203	0.17243561744689906	False
2247	yoda model	sae	526	3.676080012321472	3.627631163597107	0.04844884872436506	False
2248	yoda model	sae	528	2.683765721321106	3.6381391525268554	-0.9543734312057492	True
2249	yoda model	sae	530	3.7951066970825194	3.72850661277771	0.06660008430480957	False
2250	yoda model	sae	532	2.683765721321106	3.72850661277771	-1.0447408914566036	True
2251	yoda model	sae	534	3.2056403398513793	3.6381391525268554	-0.4324988126754761	True
2252	yoda model	sae	536	3.676080012321472	3.72850661277771	-0.052426600456237704	True
2253	yoda model	sae	538	3.2056403398513793	3.72850661277771	-0.5228662729263305	True
2254	yoda model	sae	540	2.683765721321106	3.6190239906311037	-0.9352582693099976	True
2255	yoda model	sae	542	3.7951066970825194	3.713619756698608	0.08148694038391113	False
2256	yoda model	sae	544	2.683765721321106	3.713619756698608	-1.029854035377502	True
2257	yoda model	sae	546	3.189828610420227	3.6190239906311037	-0.42919538021087655	True
2258	yoda model	sae	548	3.676080012321472	3.713619756698608	-0.03753974437713614	True
2259	yoda model	sae	550	3.189828610420227	3.713619756698608	-0.5237911462783811	True
2260	yoda model	sae	552	3.7341676712036134	3.5931777000427245	0.14098997116088885	False
2261	yoda model	sae	554	3.6231542348861696	3.602091836929321	0.0210623979568485	False
2262	yoda model	sae	556	2.683765721321106	3.6119141817092895	-0.9281484603881833	True
2263	yoda model	sae	558	3.7341676712036134	3.6562490940093992	0.07791857719421413	False
2264	yoda model	sae	560	2.683765721321106	3.6562490940093992	-0.9724833726882931	True
2265	yoda model	sae	562	3.2056403398513793	3.6119141817092895	-0.40627384185791016	True
2266	yoda model	sae	564	3.6231542348861696	3.6562490940093992	-0.033094859123229625	True
2267	yoda model	sae	566	3.2056403398513793	3.6562490940093992	-0.45060875415801993	True
2268	yoda model	sae	568	2.683765721321106	3.5929805040359497	-0.9092147827148436	True
2269	yoda model	sae	570	3.7341676712036134	3.650268793106079	0.08389887809753427	False
2270	yoda model	sae	572	2.683765721321106	3.650268793106079	-0.966503071784973	True
2271	yoda model	sae	574	3.189828610420227	3.5929805040359497	-0.40315189361572257	True
2272	yoda model	sae	576	3.6231542348861696	3.650268793106079	-0.02711455821990949	True
2273	yoda model	sae	578	3.189828610420227	3.650268793106079	-0.46044018268585196	True
2274	yoda model	sae	580	3.537568950653076	3.088948392868042	0.4486205577850342	False
2275	yoda model	sae	582	3.1425410389900206	3.7112529277801514	-0.5687118887901308	True
2276	yoda model	sae	584	3.216668891906738	2.683765721321106	0.532903170585632	False
2277	yoda model	sae	586	3.216668891906738	2.683765721321106	0.532903170585632	False
2278	yoda model	sae	588	2.9966835975646973	3.2056403398513793	-0.20895674228668204	True
2279	yoda model	sae	590	2.9966835975646973	3.2056403398513793	-0.20895674228668204	True
2280	yoda model	sae	592	3.216668891906738	2.683765721321106	0.532903170585632	False
2281	yoda model	sae	594	3.216668891906738	2.683765721321106	0.532903170585632	False
2282	yoda model	sae	596	2.9966835975646973	3.189828610420227	-0.19314501285552987	True
2283	yoda model	sae	598	2.9966835975646973	3.189828610420227	-0.19314501285552987	True
2284	yoda model	sae	600	3.557346534729004	3.110546016693115	0.44680051803588894	False
2285	yoda model	sae	602	3.20842524766922	3.792883062362671	-0.5844578146934509	True
2286	yoda model	sae	604	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2287	yoda model	sae	606	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2288	yoda model	sae	608	3.021050524711609	3.2056403398513793	-0.18458981513977024	True
2289	yoda model	sae	610	3.021050524711609	3.2056403398513793	-0.18458981513977024	True
2290	yoda model	sae	612	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2291	yoda model	sae	614	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2292	yoda model	sae	616	3.021050524711609	3.189828610420227	-0.16877808570861808	True
2293	yoda model	sae	618	3.021050524711609	3.189828610420227	-0.16877808570861808	True
2294	yoda model	sae	620	3.7521783828735353	3.6257787942886353	0.12639958858490008	False
2295	yoda model	sae	622	3.684183692932129	3.5829312086105345	0.1012524843215945	False
2296	yoda model	sae	624	2.683765721321106	3.5947679758071898	-0.9110022544860836	True
2297	yoda model	sae	626	3.7521783828735353	3.659381151199341	0.09279723167419451	False
2298	yoda model	sae	628	2.683765721321106	3.659381151199341	-0.9756154298782347	True
2299	yoda model	sae	630	3.2056403398513793	3.5947679758071898	-0.38912763595581046	True
2300	yoda model	sae	632	3.684183692932129	3.659381151199341	0.024802541732788175	False
2301	yoda model	sae	634	3.2056403398513793	3.659381151199341	-0.4537408113479615	True
2302	yoda model	sae	636	3.1048585414886474	4.042152023315429	-0.937293481826782	True
2303	yoda model	sae	638	3.7521783828735353	3.9825576305389405	-0.23037924766540518	True
2304	yoda model	sae	640	3.1048585414886474	3.9825576305389405	-0.8776990890502931	True
2305	yoda model	sae	642	3.634478521347046	4.042152023315429	-0.40767350196838326	True
2306	yoda model	sae	644	3.684183692932129	3.9825576305389405	-0.2983739376068115	True
2307	yoda model	sae	646	3.634478521347046	3.9825576305389405	-0.34807910919189444	True
2308	yoda model	sae	648	3.7951066970825194	3.6226710796356203	0.17243561744689906	False
2309	yoda model	sae	650	3.676080012321472	3.627631163597107	0.04844884872436506	False
2310	yoda model	sae	652	2.683765721321106	3.6381391525268554	-0.9543734312057492	True
2311	yoda model	sae	654	3.7951066970825194	3.72850661277771	0.06660008430480957	False
2312	yoda model	sae	656	2.683765721321106	3.72850661277771	-1.0447408914566036	True
2313	yoda model	sae	658	3.2056403398513793	3.6381391525268554	-0.4324988126754761	True
2314	yoda model	sae	660	3.676080012321472	3.72850661277771	-0.052426600456237704	True
2315	yoda model	sae	662	3.2056403398513793	3.72850661277771	-0.5228662729263305	True
2316	yoda model	sae	664	3.1048585414886474	4.061782503128052	-0.9569239616394047	True
2317	yoda model	sae	666	3.7951066970825194	4.070512056350708	-0.27540535926818865	True
2318	yoda model	sae	668	3.1048585414886474	4.070512056350708	-0.9656535148620606	True
2319	yoda model	sae	670	3.634478521347046	4.061782503128052	-0.42730398178100604	True
2320	yoda model	sae	672	3.676080012321472	4.070512056350708	-0.39443204402923593	True
2321	yoda model	sae	674	3.634478521347046	4.070512056350708	-0.43603353500366193	True
2322	yoda model	sae	676	3.7341676712036134	3.5931777000427245	0.14098997116088885	False
2323	yoda model	sae	678	3.6231542348861696	3.602091836929321	0.0210623979568485	False
2324	yoda model	sae	680	2.683765721321106	3.6119141817092895	-0.9281484603881833	True
2325	yoda model	sae	682	3.7341676712036134	3.6562490940093992	0.07791857719421413	False
2326	yoda model	sae	684	2.683765721321106	3.6562490940093992	-0.9724833726882931	True
2327	yoda model	sae	686	3.2056403398513793	3.6119141817092895	-0.40627384185791016	True
2328	yoda model	sae	688	3.6231542348861696	3.6562490940093992	-0.033094859123229625	True
2329	yoda model	sae	690	3.2056403398513793	3.6562490940093992	-0.45060875415801993	True
2330	yoda model	sae	692	3.1048585414886474	4.038567471504211	-0.9337089300155639	True
2331	yoda model	sae	694	3.7341676712036134	4.0161834239959715	-0.28201575279235813	True
2332	yoda model	sae	696	3.1048585414886474	4.0161834239959715	-0.9113248825073241	True
2333	yoda model	sae	698	3.634478521347046	4.038567471504211	-0.40408895015716517	True
2334	yoda model	sae	700	3.6231542348861696	4.0161834239959715	-0.3930291891098019	True
2335	yoda model	sae	702	3.634478521347046	4.0161834239959715	-0.3817049026489254	True
2336	yoda model	sae	704	3.537568950653076	3.088948392868042	0.4486205577850342	False
2337	yoda model	sae	706	3.1425410389900206	3.7112529277801514	-0.5687118887901308	True
2338	yoda model	sae	708	3.216668891906738	2.683765721321106	0.532903170585632	False
2339	yoda model	sae	710	3.216668891906738	2.683765721321106	0.532903170585632	False
2340	yoda model	sae	712	2.9966835975646973	3.2056403398513793	-0.20895674228668204	True
2341	yoda model	sae	714	2.9966835975646973	3.2056403398513793	-0.20895674228668204	True
2342	yoda model	sae	716	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2343	yoda model	sae	718	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2344	yoda model	sae	720	3.4387910842895506	3.634478521347046	-0.19568743705749547	True
2345	yoda model	sae	722	3.4387910842895506	3.634478521347046	-0.19568743705749547	True
2346	yoda model	sae	724	3.557346534729004	3.110546016693115	0.44680051803588894	False
2347	yoda model	sae	726	3.20842524766922	3.792883062362671	-0.5844578146934509	True
2348	yoda model	sae	728	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2349	yoda model	sae	730	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2350	yoda model	sae	732	3.021050524711609	3.2056403398513793	-0.18458981513977024	True
2351	yoda model	sae	734	3.021050524711609	3.2056403398513793	-0.18458981513977024	True
2352	yoda model	sae	736	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2353	yoda model	sae	738	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2354	yoda model	sae	740	3.4583891868591308	3.634478521347046	-0.1760893344879153	True
2355	yoda model	sae	742	3.4583891868591308	3.634478521347046	-0.1760893344879153	True
2356	yoda model	sae	744	3.7521783828735353	3.6257787942886353	0.12639958858490008	False
2357	yoda model	sae	746	3.684183692932129	3.5829312086105345	0.1012524843215945	False
2358	yoda model	sae	748	3.1048585414886474	4.031453418731689	-0.9265948772430419	True
2359	yoda model	sae	750	3.7521783828735353	3.971675729751587	-0.21949734687805167	True
2360	yoda model	sae	752	3.1048585414886474	3.971675729751587	-0.8668171882629396	True
2361	yoda model	sae	754	3.6050259113311767	4.031453418731689	-0.4264275074005126	True
2362	yoda model	sae	756	3.684183692932129	3.971675729751587	-0.287492036819458	True
2363	yoda model	sae	758	3.6050259113311767	3.971675729751587	-0.36664981842041033	True
2364	yoda model	sae	760	2.683765721321106	3.594988751411438	-0.9112230300903317	True
2365	yoda model	sae	762	3.7521783828735353	3.6391232013702393	0.11305518150329608	False
2366	yoda model	sae	764	2.683765721321106	3.6391232013702393	-0.9553574800491331	True
2367	yoda model	sae	766	3.189828610420227	3.594988751411438	-0.40516014099121067	True
2368	yoda model	sae	768	3.684183692932129	3.6391232013702393	0.04506049156188974	False
2369	yoda model	sae	770	3.189828610420227	3.6391232013702393	-0.4492945909500121	True
2370	yoda model	sae	772	3.7951066970825194	3.6226710796356203	0.17243561744689906	False
2371	yoda model	sae	774	3.676080012321472	3.627631163597107	0.04844884872436506	False
2372	yoda model	sae	776	3.1048585414886474	4.032465505599975	-0.927606964111328	True
2373	yoda model	sae	778	3.7951066970825194	4.055524682998657	-0.2604179859161375	True
2374	yoda model	sae	780	3.1048585414886474	4.055524682998657	-0.9506661415100095	True
2375	yoda model	sae	782	3.6050259113311767	4.032465505599975	-0.42743959426879874	True
2376	yoda model	sae	784	3.676080012321472	4.055524682998657	-0.3794446706771848	True
2377	yoda model	sae	786	3.6050259113311767	4.055524682998657	-0.4504987716674802	True
2378	yoda model	sae	788	2.683765721321106	3.6190239906311037	-0.9352582693099976	True
2379	yoda model	sae	790	3.7951066970825194	3.713619756698608	0.08148694038391113	False
2380	yoda model	sae	792	2.683765721321106	3.713619756698608	-1.029854035377502	True
2381	yoda model	sae	794	3.189828610420227	3.6190239906311037	-0.42919538021087655	True
2382	yoda model	sae	796	3.676080012321472	3.713619756698608	-0.03753974437713614	True
2383	yoda model	sae	798	3.189828610420227	3.713619756698608	-0.5237911462783811	True
2384	yoda model	sae	800	3.7341676712036134	3.5931777000427245	0.14098997116088885	False
2385	yoda model	sae	802	3.6231542348861696	3.602091836929321	0.0210623979568485	False
2386	yoda model	sae	804	3.1048585414886474	4.0057108163833615	-0.9008522748947141	True
2387	yoda model	sae	806	3.7341676712036134	4.006558465957641	-0.27239079475402805	True
2388	yoda model	sae	808	3.1048585414886474	4.006558465957641	-0.901699924468994	True
2389	yoda model	sae	810	3.6050259113311767	4.0057108163833615	-0.4006849050521848	True
2390	yoda model	sae	812	3.6231542348861696	4.006558465957641	-0.3834042310714718	True
2391	yoda model	sae	814	3.6050259113311767	4.006558465957641	-0.40153255462646475	True
2392	yoda model	sae	816	2.683765721321106	3.5929805040359497	-0.9092147827148436	True
2393	yoda model	sae	818	3.7341676712036134	3.650268793106079	0.08389887809753427	False
2394	yoda model	sae	820	2.683765721321106	3.650268793106079	-0.966503071784973	True
2395	yoda model	sae	822	3.189828610420227	3.5929805040359497	-0.40315189361572257	True
2396	yoda model	sae	824	3.6231542348861696	3.650268793106079	-0.02711455821990949	True
2397	yoda model	sae	826	3.189828610420227	3.650268793106079	-0.46044018268585196	True
2398	yoda model	sae	828	3.537568950653076	3.088948392868042	0.4486205577850342	False
2399	yoda model	sae	830	3.1425410389900206	3.7112529277801514	-0.5687118887901308	True
2400	yoda model	sae	832	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2401	yoda model	sae	834	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2402	yoda model	sae	836	3.4387910842895506	3.6050259113311767	-0.16623482704162607	True
2403	yoda model	sae	838	3.4387910842895506	3.6050259113311767	-0.16623482704162607	True
2404	yoda model	sae	840	3.216668891906738	2.683765721321106	0.532903170585632	False
2405	yoda model	sae	842	3.216668891906738	2.683765721321106	0.532903170585632	False
2406	yoda model	sae	844	2.9966835975646973	3.189828610420227	-0.19314501285552987	True
2407	yoda model	sae	846	2.9966835975646973	3.189828610420227	-0.19314501285552987	True
2408	yoda model	sae	848	3.557346534729004	3.110546016693115	0.44680051803588894	False
2409	yoda model	sae	850	3.20842524766922	3.792883062362671	-0.5844578146934509	True
2410	yoda model	sae	852	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2411	yoda model	sae	854	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2412	yoda model	sae	856	3.4583891868591308	3.6050259113311767	-0.1466367244720459	True
2413	yoda model	sae	858	3.4583891868591308	3.6050259113311767	-0.1466367244720459	True
2414	yoda model	sae	860	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2415	yoda model	sae	862	3.2217970848083497	2.683765721321106	0.5380313634872436	False
2416	yoda model	sae	864	3.021050524711609	3.189828610420227	-0.16877808570861808	True
2417	yoda model	sae	866	3.021050524711609	3.189828610420227	-0.16877808570861808	True
2418	yoda model	sae	868	3.7521783828735353	3.6257787942886353	0.12639958858490008	False
2419	yoda model	sae	870	3.684183692932129	3.5829312086105345	0.1012524843215945	False
2420	yoda model	sae	872	3.1048585414886474	4.031453418731689	-0.9265948772430419	True
2421	yoda model	sae	874	3.7521783828735353	3.971675729751587	-0.21949734687805167	True
2422	yoda model	sae	876	3.1048585414886474	3.971675729751587	-0.8668171882629396	True
2423	yoda model	sae	878	3.6050259113311767	4.031453418731689	-0.4264275074005126	True
2424	yoda model	sae	880	3.684183692932129	3.971675729751587	-0.287492036819458	True
2425	yoda model	sae	882	3.6050259113311767	3.971675729751587	-0.36664981842041033	True
2426	yoda model	sae	884	3.1048585414886474	4.042152023315429	-0.937293481826782	True
2427	yoda model	sae	886	3.7521783828735353	3.9825576305389405	-0.23037924766540518	True
2428	yoda model	sae	888	3.1048585414886474	3.9825576305389405	-0.8776990890502931	True
2429	yoda model	sae	890	3.634478521347046	4.042152023315429	-0.40767350196838326	True
2430	yoda model	sae	892	3.684183692932129	3.9825576305389405	-0.2983739376068115	True
2431	yoda model	sae	894	3.634478521347046	3.9825576305389405	-0.34807910919189444	True
2432	yoda model	sae	896	3.7951066970825194	3.6226710796356203	0.17243561744689906	False
2433	yoda model	sae	898	3.676080012321472	3.627631163597107	0.04844884872436506	False
2434	yoda model	sae	900	3.1048585414886474	4.032465505599975	-0.927606964111328	True
2435	yoda model	sae	902	3.7951066970825194	4.055524682998657	-0.2604179859161375	True
2436	yoda model	sae	904	3.1048585414886474	4.055524682998657	-0.9506661415100095	True
2437	yoda model	sae	906	3.6050259113311767	4.032465505599975	-0.42743959426879874	True
2438	yoda model	sae	908	3.676080012321472	4.055524682998657	-0.3794446706771848	True
2439	yoda model	sae	910	3.6050259113311767	4.055524682998657	-0.4504987716674802	True
2440	yoda model	sae	912	3.1048585414886474	4.061782503128052	-0.9569239616394047	True
2441	yoda model	sae	914	3.7951066970825194	4.070512056350708	-0.27540535926818865	True
2442	yoda model	sae	916	3.1048585414886474	4.070512056350708	-0.9656535148620606	True
2443	yoda model	sae	918	3.634478521347046	4.061782503128052	-0.42730398178100604	True
2444	yoda model	sae	920	3.676080012321472	4.070512056350708	-0.39443204402923593	True
2445	yoda model	sae	922	3.634478521347046	4.070512056350708	-0.43603353500366193	True
2446	yoda model	sae	924	3.7341676712036134	3.5931777000427245	0.14098997116088885	False
2447	yoda model	sae	926	3.6231542348861696	3.602091836929321	0.0210623979568485	False
2448	yoda model	sae	928	3.1048585414886474	4.0057108163833615	-0.9008522748947141	True
2449	yoda model	sae	930	3.7341676712036134	4.006558465957641	-0.27239079475402805	True
2450	yoda model	sae	932	3.1048585414886474	4.006558465957641	-0.901699924468994	True
2451	yoda model	sae	934	3.6050259113311767	4.0057108163833615	-0.4006849050521848	True
2452	yoda model	sae	936	3.6231542348861696	4.006558465957641	-0.3834042310714718	True
2453	yoda model	sae	938	3.6050259113311767	4.006558465957641	-0.40153255462646475	True
2454	yoda model	sae	940	3.1048585414886474	4.038567471504211	-0.9337089300155639	True
2455	yoda model	sae	942	3.7341676712036134	4.0161834239959715	-0.28201575279235813	True
2456	yoda model	sae	944	3.1048585414886474	4.0161834239959715	-0.9113248825073241	True
2457	yoda model	sae	946	3.634478521347046	4.038567471504211	-0.40408895015716517	True
2458	yoda model	sae	948	3.6231542348861696	4.0161834239959715	-0.3930291891098019	True
2459	yoda model	sae	950	3.634478521347046	4.0161834239959715	-0.3817049026489254	True
2460	yoda model	sae	952	3.537568950653076	3.088948392868042	0.4486205577850342	False
2461	yoda model	sae	954	3.1425410389900206	3.7112529277801514	-0.5687118887901308	True
2462	yoda model	sae	956	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2463	yoda model	sae	958	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2464	yoda model	sae	960	3.4387910842895506	3.6050259113311767	-0.16623482704162607	True
2465	yoda model	sae	962	3.4387910842895506	3.6050259113311767	-0.16623482704162607	True
2466	yoda model	sae	964	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2467	yoda model	sae	966	3.624642562866211	3.1048585414886474	0.5197840213775637	False
2468	yoda model	sae	968	3.4387910842895506	3.634478521347046	-0.19568743705749547	True
2469	yoda model	sae	970	3.4387910842895506	3.634478521347046	-0.19568743705749547	True
2470	yoda model	sae	972	3.557346534729004	3.110546016693115	0.44680051803588894	False
2471	yoda model	sae	974	3.20842524766922	3.792883062362671	-0.5844578146934509	True
2472	yoda model	sae	976	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2473	yoda model	sae	978	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2474	yoda model	sae	980	3.4583891868591308	3.6050259113311767	-0.1466367244720459	True
2475	yoda model	sae	982	3.4583891868591308	3.6050259113311767	-0.1466367244720459	True
2476	yoda model	sae	984	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2477	yoda model	sae	986	3.6294655799865723	3.1048585414886474	0.5246070384979249	False
2478	yoda model	sae	988	3.4583891868591308	3.634478521347046	-0.1760893344879153	True
2479	yoda model	sae	990	3.4583891868591308	3.634478521347046	-0.1760893344879153	True
2480	yoda model	sae	992	3.785563278198242	3.6838093996047974	0.10175387859344465	False
2481	yoda model	sae	994	3.742347240447998	3.7000725269317627	0.04227471351623535	False
2482	yoda model	sae	996	2.7576096057891846	3.5947679758071898	-0.8371583700180052	True
2483	yoda model	sae	998	3.785563278198242	3.659381151199341	0.1261821269989012	False
2484	yoda model	sae	1000	2.7576096057891846	3.659381151199341	-0.9017715454101562	True
2485	yoda model	sae	1002	3.1719249963760374	3.5947679758071898	-0.42284297943115234	True
2486	yoda model	sae	1004	3.742347240447998	3.659381151199341	0.08296608924865723	False
2487	yoda model	sae	1006	3.1719249963760374	3.659381151199341	-0.4874561548233034	True
2488	yoda model	sae	1008	2.7576096057891846	3.594988751411438	-0.8373791456222532	True
2489	yoda model	sae	1010	3.785563278198242	3.6391232013702393	0.14644007682800275	False
2490	yoda model	sae	1012	2.7576096057891846	3.6391232013702393	-0.8815135955810547	True
2491	yoda model	sae	1014	3.1576862573623656	3.594988751411438	-0.4373024940490722	True
